,0,1,2,3,4,5
6199,2/5/2014,Avalanche: Porter Fork,Salt Lake,Snowboarder,"12""",30'
6200,2/5/2014,Avalanche: Porter Fork,Salt Lake,Snowboarder,"12""",30'
6201,2/5/2014,Avalanche: Little Water Peak,Salt Lake,Unknown,,70'
6202,2/5/2014,Avalanche: White Pine,Salt Lake,Snowboarder,"8""",25'
6203,2/5/2014,Accident: Lake Peak,Salt Lake,Skier,,
6204,2/5/2014,Avalanche: Mineral Fork,Salt Lake,Unknown,,100'
6205,2/4/2014,Avalanche: Moab,Moab,Natural,2',50'
6206,2/4/2014,Avalanche: Moab,Moab,Natural,,35'
6207,2/2/2014,Avalanche: Cascade Ridge,Provo,Skier,3',100'
6208,2/2/2014,Avalanche: High Ivory,Salt Lake,,"9""",350'
6209,2/1/2014,Avalanche: Chablis,Provo,Natural,"10""",25'
6210,2/1/2014,Avalanche: Cottonwood Canyon,Logan,Natural,,250'
6211,1/31/2014,Avalanche: Sound of Music,Salt Lake,Skier,"8""",200'
6212,1/31/2014,Avalanche: Snake Creek,Salt Lake,Snowmobiler,"10""",100'
6213,1/31/2014,Avalanche: Emma Ridges,Salt Lake,Skier,"10""",30'
6214,1/30/2014,Avalanche: Lacawaxan,Salt Lake,Unknown,"10""",40'
6215,1/30/2014,Avalanche: Chalk Creek,Uintas,Natural,"12""",200'
6216,1/30/2014,Avalanche: No Name Bowl,Salt Lake,Skier,"11""",80'
6217,1/30/2014,Avalanche: Chicken Sh#! Ridge,Salt Lake,Skier,"12""",30'
6218,1/30/2014,Avalanche: Temple Fork Junction,Logan,Natural,"12""",60'
6219,1/22/2014,Avalanche: Wedding Ring Ridge,Skyline,Natural,5',50'
6220,1/20/2014,Avalanche: Whitney Basin,Uintas,Snowmobiler,12',400'
6221,1/20/2014,Avalanche: Whitney Basin,Uintas,Snowmobiler,4',200'
6222,1/20/2014,Avalanche: Whitney Basin,Uintas,Snowmobiler,2',80'
6223,1/20/2014,Avalanche: Moffit Basin,Uintas,Snowmobiler,8',300'
6224,1/20/2014,Avalanche: Raymond Slabs,Salt Lake,Natural,3.5',125'
6225,1/19/2014,Avalanche: Dry Fork,Provo,Natural,,
6226,1/18/2014,Avalanche: Currant Creek Peak,Uintas,Snowmobiler,4',200'
6227,1/18/2014,Avalanche: Nobletts,Uintas,Snowmobiler,2.5',50'
6228,1/18/2014,Avalanche: No No Name,Salt Lake,Snowmobiler,3',80'
6229,1/17/2014,Avalanche: Coalville,Uintas,Natural,2.5',350'
6230,1/17/2014,Avalanche: South Fork Provo R.,Provo,Skier,2',250'
6231,1/17/2014,Avalanche: Bloomington Lake,SE Idaho,Snowmobiler,4',300'
6232,1/16/2014,Avalanche: Supertron,SE Idaho,,,
6233,1/15/2014,Avalanche: Chalk Creek,Uintas,Natural,4',400'
6234,1/15/2014,Avalanche: Upper Weber Canyon,Uintas,Explosive,10',600'
6235,1/15/2014,Avalanche: Cherry Creek Canyon,Logan,Natural,,
6236,1/14/2014,Avalanche: Snowbasin Backcountry,Ogden,Skier,3.5',175'
6237,1/14/2014,Avalanche: Farmington Canyon,Ogden,Snowmobiler,4',100'
6238,1/14/2014,Avalanche: Co-op Creek,Uintas,Natural,2.5',400'
6239,1/13/2014,Avalanche: Weber Canyon,Uintas,Natural,,
6240,1/13/2014,Avalanche: White Pine Knob,Logan,Skier,4',50'
6241,1/13/2014,Accident: Logan Peak,Logan,Snowmobiler,4',"1,500'"
6242,1/13/2014,Avalanche: Tony Grove,Logan,Natural,,"1,500'"
6243,1/13/2014,Avalanche: Providence Peak,Logan,,,
6244,1/13/2014,Avalanche: Spring Hollow,Logan,Natural,3',"1,500'"
6245,1/13/2014,Avalanche: Monster,Skyline,Snowmobiler,4',300'
6246,1/13/2014,Avalanche: South Hollow,Logan,Snowmobiler,3',600'
6247,1/13/2014,Avalanche: Rock Bowl,Logan,Unknown,3',350'
6248,1/13/2014,Avalanche: Wilderness Peak,SE Idaho,Natural,4',
6249,1/13/2014,Avalanche: South Hollow,Logan,Snowmobiler,3',300'
6250,1/13/2014,Avalanche: South Hollow,Logan,,2.5',
6251,1/13/2014,Avalanche: Chicken Hill,Logan,Natural,4',400'
6252,1/13/2014,Avalanche: Central Bear River Range,Logan,,,
6253,1/13/2014,Avalanche: Tony Grove Lake,Logan,Natural,3',300'
6254,1/13/2014,Avalanche: Chalk Creek,Uintas,Natural,4',500'
6255,1/13/2014,Avalanche: Whitney Basin,Uintas,Natural,4.5',700'
6256,1/13/2014,Avalanche: State Line Bowl,SE Idaho,Natural,2.5',"1,500'"
6257,1/13/2014,Avalanche: Mirror Lake Highway,Uintas,Natural,3.5',100'
6258,1/13/2014,Avalanche: Whitney Basin,Uintas,Natural,8',300'
6259,1/13/2014,Avalanche: Weber Canyon,Uintas,Natural,5',"2,500'"
6260,1/12/2014,Avalanche: Main Bowl,Skyline,Natural,2',500'
6261,1/12/2014,Avalanche: Blue Slide Fork,Skyline,Natural,2',200'
6262,1/12/2014,Avalanche: Alexander Basin,Salt Lake,,,
6263,1/12/2014,Avalanche: South Fork North Creek,Skyline,Natural,2',200'
6264,1/12/2014,Avalanche: Farmington Lakes,Ogden,,,400'
6265,1/12/2014,Avalanche: South Fork Lake Canyon,Skyline,Natural,,
6266,1/12/2014,Avalanche: Little Horseshoe,Skyline,Natural,2',200'
6267,1/12/2014,Avalanche: Big Horseshoe,Skyline,Natural,2',200'
6268,1/12/2014,Avalanche: Wedding Ring Ridge,Skyline,Natural,4',700'
6269,1/12/2014,Avalanche: Canal Creek,Skyline,Natural,2',
6270,1/12/2014,Avalanche: Mill Hollow,Logan,Natural,2.5',
6271,1/12/2014,Avalanche: Mineral Fork,Salt Lake,Skier,3.5',80'
6272,1/12/2014,Avalanche: Beaver Canyon,Logan,Natural,"12""",80'
6273,1/12/2014,Avalanche: Catherines,Salt Lake,Unknown,2',200'
6274,1/12/2014,Avalanche: Smith-Moorehouse,Uintas,Skier,3',100'
6275,1/12/2014,Avalanche: UFO Bowls,Provo,Natural,,125'
6276,1/12/2014,Avalanche: Moab,Moab,Skier,"6""",20'
6277,1/12/2014,Avalanche: North Ogden Divide,Ogden,Skier,3',50'
6278,1/12/2014,Avalanche: Coal Fork,Skyline,Natural,2',"1,000'"
6279,1/12/2014,Avalanche: BBQ Bowl,Skyline,Natural,2',
6280,1/11/2014,Avalanche: Shingle Mill Canyon,Provo,Skier,"18""",200'
6281,1/11/2014,"Accident: Middle Fork, St. Charles Canyon",SE Idaho,Snowmobiler,4',500'
6282,1/11/2014,"Avalanche: Providence Peak, East Face",Logan,Natural,4',400'
6283,1/11/2014,Avalanche: Gobblers,Salt Lake,Natural,"16""",150'
6284,1/10/2014,Avalanche: Pleasant Creek,Skyline,Natural,,
6285,1/10/2014,Avalanche: West Desolation Ridge,Salt Lake,Unknown,"10""",60'
6286,1/10/2014,Avalanche: South Monitor Bowl,Salt Lake,Natural,3.5',200'
6287,1/10/2014,Avalanche: Depth Hoar Bowl,Salt Lake,Natural,"6""",250'
6288,1/10/2014,Avalanche: No Name Bowl,Salt Lake,Skier,"2""",150'
6289,1/10/2014,Avalanche: Tuscarora,Salt Lake,Natural,2',100'
6290,1/10/2014,Avalanche: Smith-Moorehouse,Uintas,Natural,3',200'
6291,1/10/2014,Avalanche: Snake Creek,Salt Lake,,,
6292,1/10/2014,Avalanche: Kessler Peak,Salt Lake,,,
6293,1/10/2014,Avalanche: Miller Flat,Skyline,Skier,3',200'
6294,1/10/2014,Avalanche: Pebble Creek Backcountry,SE Idaho,,,
6295,1/10/2014,Avalanche: Pleasant Creek,Skyline,Natural,2',
6296,1/10/2014,Avalanche: Raymond Peak,Salt Lake,Unknown,"18""",150'
6297,1/10/2014,Avalanche: Tuscarora,Salt Lake,Natural,,
6298,1/10/2014,Avalanche: Cardiac Ridge,Salt Lake,Natural,2',60'
6299,1/10/2014,Avalanche: Cardiac Bowl,Salt Lake,Natural,,70'
6300,1/10/2014,Avalanche: Tukno NE Face,Moab,Natural,"10""",40'
6301,1/10/2014,Avalanche: Ivory Flakes,Salt Lake,Natural,2',50'
6302,1/10/2014,Avalanche: Gravel Pit Lanes,Moab,Natural,,200'
6303,1/9/2014,Avalanche: Lost Creek,Provo,Natural,"18""",
6304,1/9/2014,Avalanche: Alexander Basin,Salt Lake,Skier,"12""",35'
6305,1/9/2014,Avalanche: Slide Canyon,Provo,Natural,"18""",
6306,1/9/2014,Avalanche: Mineral Fork,Salt Lake,Natural,,150'
6307,1/9/2014,Avalanche: Reynolds Peak,Salt Lake,Natural,"10""",100'
6308,1/9/2014,Avalanche: Reynolds Peak,Salt Lake,Natural,"12""",40'
6309,1/6/2014,Avalanche: Pointy Peak,Salt Lake,Natural,,80'
6310,1/5/2014,Avalanche: Monitors,Salt Lake,Natural,"15""",15'
6311,12/27/2013,Avalanche: Cottonwood Canyon,Logan,Natural,,
6312,12/27/2013,Avalanche: Whitney Basin,Uintas,Snowmobiler,4',350'
6313,12/27/2013,Avalanche: Whitney Basin,Uintas,Snowmobiler,2.5',50'
6314,12/26/2013,Avalanche: Timpanogos,Provo,Natural,,30'
6315,12/25/2013,Avalanche: Hide A Way Park,Salt Lake,Skier,"18""",50'
6316,12/25/2013,Avalanche: Moffit Basin,Uintas,Snowmobiler,3',400'
6317,12/24/2013,Avalanche: Duke Bowl,Uintas,Natural,3',300'
6318,12/24/2013,Avalanche: Cornice Ridge,Logan,Natural,3',"1,500'"
6319,12/24/2013,Avalanche: Snake Creek,Salt Lake,Natural,,200'
6320,12/24/2013,Avalanche: Duke Bowl,Uintas,Natural,,300'
6321,12/24/2013,Avalanche: Uintas,Uintas,Snowmobiler,3',150'
6322,12/24/2013,Avalanche: Currant Creek Peak,Uintas,Snowboarder,3.5',150'
6323,12/24/2013,"Avalanche: Cottonwood, South Fork",Logan,Natural,,"2,500'"
6324,12/24/2013,Avalanche: Dry Fork,Provo,Snowmobiler,3',300'
6325,12/24/2013,Avalanche: Steep Hollow,Logan,Natural,2',125'
6326,12/24/2013,Avalanche: Moffit Basin,Uintas,Snowmobiler,3',350'
6327,12/22/2013,Avalanche: Smith-Moorehouse,Uintas,Natural,2',60'
6328,12/21/2013,Accident: Patsy Marly,Salt Lake,Skier,2',125'
6329,12/21/2013,Avalanche: Gold Hill,Uintas,Skier,2.5',175'
6330,12/21/2013,Avalanche: Skyline Summit,Skyline,Natural,2',100'
6331,12/21/2013,Accident: Hidden Canyon,Salt Lake,Skier,2.5',40'
6332,12/21/2013,Avalanche: Meadows,Salt Lake,Skier,2',50'
6333,12/20/2013,Avalanche: Grizzly Gulch,Salt Lake,Skier,,100'
6334,12/20/2013,Avalanche: Dutch Draw,Salt Lake,Skier,2.5',100'
6335,12/20/2013,Avalanche: Pioneer Ridge,Salt Lake,Snowboarder,2',60'
6336,12/20/2013,Accident: Hidden Canyon,Salt Lake,Skier,2.5',200'
6337,12/20/2013,Avalanche: All areas,Salt Lake,,,
6338,12/20/2013,Avalanche: Lake Creek,Uintas,Snowmobiler,5',200'
6339,12/20/2013,Avalanche: White Pine Canyon,Salt Lake,Snowmobiler,2',50'
6340,12/20/2013,Avalanche: White Pine Canyon,Salt Lake,Snowmobiler,2',35'
6341,12/19/2013,Avalanche: Scotts Bowl,Salt Lake,Natural,"12""",50'
6342,12/19/2013,Avalanche: Cascade Ridge,Provo,Natural,"20""",70'
6343,12/19/2013,Avalanche: Cascade Ridge,Provo,Natural,"20""",50'
6344,12/19/2013,Avalanche: Davenport Hill,Salt Lake,Skier,"12""",150'
6345,12/19/2013,Avalanche: Dutch Draw,Salt Lake,Skier,2',40'
6346,12/19/2013,Avalanche: Silver Fork,Salt Lake,Snowboarder,"2""",40'
6347,12/19/2013,Avalanche: South Monitor Bowl,Salt Lake,Natural,"19""",25'
6348,12/19/2013,Avalanche: West Monitor,Salt Lake,Natural,"15""",15'
6349,12/15/2013,Avalanche: Whitney Basin,Uintas,Snowmobiler,2.5',150'
6350,12/14/2013,Avalanche: Holy Toledo,Salt Lake,Skier,"15""",60'
6351,12/14/2013,Avalanche: Patsy Marly,Salt Lake,Skier,"18""",40'
6352,12/14/2013,Avalanche: Silver Fork,Salt Lake,Skier,"12""",20'
6353,12/11/2013,Avalanche: Snowbasin Backcountry,Ogden,Skier,"16""",40'
6354,12/11/2013,Avalanche: Currant Creek Peak,Uintas,Skier,2',100'
6355,12/10/2013,Avalanche: Tower Mountain,Uintas,Snowmobiler,2.5',100'
6356,12/10/2013,Avalanche: Skyline Summit,Skyline,Natural,2',80'
6357,12/10/2013,Avalanche: Cardiac Ridge,Salt Lake,Natural,"16""",45'
6358,12/9/2013,Avalanche: Currant Creek Peak,Uintas,Natural,2.5',250'
6359,12/9/2013,Accident: Grizzly Gulch,Salt Lake,Skier,2',150'
6360,12/9/2013,Avalanche: Two Dogs,Salt Lake,Skier,"10""",150'
6361,12/9/2013,Avalanche: upper Days,Salt Lake,Skier,"2""",50'
6362,12/9/2013,Avalanche: Park City area mountians,,Skier,2',35'
6363,12/9/2013,Avalanche: Mirror Lake Highway,Uintas,Natural,2.5',150'
6364,12/8/2013,Avalanche: White Pine,Salt Lake,Skier,"18""",90'
6365,12/8/2013,Avalanche: Days Fork,Salt Lake,Skier,"15""",20'
6366,12/8/2013,Avalanche: All areas,Salt Lake,Natural,,
6367,12/8/2013,Avalanche: Wilson Chutes,Salt Lake,Unknown,,
6368,12/8/2013,Avalanche: Porter Fork,Salt Lake,Natural,,50'
6369,12/8/2013,Avalanche: Pioneer Ridge,Salt Lake,Unknown,"12""",125'
6370,12/8/2013,Avalanche: Sunset Peak,Salt Lake,Natural,"13""",125'
6371,12/8/2013,Avalanche: West Monitor,Salt Lake,Natural,,60'
6372,12/8/2013,Avalanche: Corner Chute,Salt Lake,Skier,2',40'
6373,12/8/2013,Avalanche: Davenport Hill,Salt Lake,Snowboarder,3',60'
6374,12/8/2013,Avalanche: Whitney Basin,Uintas,Snowmobiler,2',125'
6375,12/7/2013,Avalanche: Moab,Moab,Natural,2.5',150'
6376,12/7/2013,Avalanche: Moab,Moab,Natural,3',350'
6377,12/7/2013,Avalanche: East Bowl,Salt Lake,Skier,"6""",100'
6378,12/7/2013,Avalanche: Raymond Peak,Salt Lake,Snowboarder,"20""",50'
6379,12/7/2013,Avalanche: Cardiff Bowl,Salt Lake,Skier,"6""",20'
6380,12/7/2013,Avalanche: Butler Basin,Salt Lake,Natural,"8""",500'
6381,12/7/2013,Avalanche: Red Baldy,Salt Lake,Natural,,
6382,12/7/2013,Avalanche: Talking Mountain,Moab,Natural,2.5',200'
6383,12/6/2013,Avalanche: Rocky Point,Salt Lake,Snowboarder,"18""",25'
6384,12/6/2013,Avalanche: Pioneer Bowl,Salt Lake,Unknown,,150'
6385,12/6/2013,Avalanche: Cardiff Fork,Salt Lake,Natural,,
6386,12/5/2013,Avalanche: West Monitor,Salt Lake,Skier,"6""",25'
6387,12/5/2013,Avalanche: Rocky Point,Salt Lake,Skier,"8""",80'
6388,12/4/2013,Avalanche: Scotts Peak,Salt Lake,Natural,"16""",100'
6389,12/4/2013,Avalanche: 10420,Salt Lake,Skier,2',60'
6390,12/3/2013,Avalanche: Upper Weber Canyon,Uintas,Natural,3',200'
6391,12/3/2013,Avalanche: Park City Ski Resort,Salt Lake,Skier,"8""",60'
6392,12/3/2013,Avalanche: Park City Ridgeline,Salt Lake,Skier,"16""",80'
6393,12/3/2013,Avalanche: Evergreen Ridge,Salt Lake,Skier,"12""",60'
6394,12/3/2013,Avalanche: Scotts Bowl,Salt Lake,Natural,"10""",50'
6395,12/3/2013,Avalanche: Dog Lake area,Salt Lake,Skier,"4""",35'
6396,12/3/2013,Avalanche: Evergreen Ridge,Salt Lake,Skier,"12""",100'
6397,12/3/2013,Avalanche: Salt Lake,Salt Lake,Snow Bike,"6""",25'
6398,12/3/2013,Avalanche: 10420,Salt Lake,Natural,"4""",400'
6399,11/24/2013,Avalanche: Davenport Hill,Salt Lake,,"18""",60'
6400,11/24/2013,Avalanche: Hide A Way Park,Salt Lake,Unknown,,
6401,11/23/2013,Avalanche: Wedding Ring Ridge,Skyline,Natural,2.5',80'
6402,11/23/2013,Avalanche: The Funnel,Moab,Natural,2.5',350'
6403,11/22/2013,Avalanche: Wedding Ring Ridge,Skyline,Natural,"14""",125'
6404,11/22/2013,Avalanche: Wolf Creek Pass,Uintas,Skier,2.5',200'
6405,11/22/2013,Avalanche: Box Elder Peak,Logan,Unknown,,
6406,11/17/2013,Avalanche: Hoyt Peak,Uintas,Snowmobiler,2',400'
6407,11/17/2013,Accident: Rocky Point,Salt Lake,Skier,2',150'
6408,11/17/2013,Avalanche: Cardiac Bowl,Salt Lake,Skier,,70'
6409,11/17/2013,Avalanche: Sunset Peak,Salt Lake,Skier,2',45'
6410,11/17/2013,Avalanche: Currant Creek Peak,Uintas,Unknown,3.5',70'
6411,11/17/2013,Avalanche: Patsy Marly,Salt Lake,Skier,4',60'
6412,11/17/2013,Avalanche: Twin Lakes Pass,Salt Lake,Skier,"2""",25'
6413,11/17/2013,Avalanche: Davenport Hill,Salt Lake,Unknown,"15""",
6414,11/17/2013,Avalanche: Deer Valley,Salt Lake,Unknown,2.5',40'
6415,11/16/2013,Avalanche: Alta Periphery,Salt Lake,Skier,"6""",15'
6416,11/16/2013,Avalanche: Rocky Point,Salt Lake,Skier,"8""",60'
6417,11/16/2013,Avalanche: Snowbasin,Ogden,Natural,2',80'
6418,11/16/2013,Avalanche: Cascade Ridge,Provo,Natural,"12""",200'
6419,11/6/2013,Avalanche: Mt Baldy,Salt Lake,Skier,2',200'
6420,10/29/2013,Avalanche: Collins Gulch,Salt Lake,Skier,"10""",60'
6421,10/29/2013,Avalanche: Collins Gulch,Salt Lake,Skier,"10""",30'
6422,10/29/2013,Avalanche: Pioneer Bowl,Salt Lake,Natural,"12""",500'
6423,10/29/2013,Avalanche: Brighton,Salt Lake,Natural,"10""",50'
6424,5/19/2013,Avalanche: Snowbird Ski Resort,Salt Lake,Skier,"15""",5'
6425,5/16/2013,Avalanche: Squaretop,Salt Lake,Natural,,300'
6426,5/14/2013,Avalanche: Forked Tongue Couloir,Provo,Skier,"12""",100'
6427,5/5/2013,Avalanche: Broads Fork,Salt Lake,Natural,4',200'
6428,5/5/2013,Avalanche: Pfeifferhorn,Salt Lake,Natural,"18""",150'
6429,5/2/2013,Avalanche: Lone Peak,Salt Lake,Natural,,
6430,4/28/2013,Avalanche: Gods Lawnmower,Salt Lake,Natural,,
6431,4/27/2013,Avalanche: Hells Kitchen,Logan,Natural,"7""",500'
6432,4/21/2013,Avalanche: Seagull,Salt Lake,Snowboarder,"12""",70'
6433,4/21/2013,Avalanche: Little Superior,Salt Lake,Skier,"8""",90'
6434,4/21/2013,Avalanche: Mt Olympus,Salt Lake,Natural,"6""",40'
6435,4/20/2013,Avalanche: Cardiff Pass,Salt Lake,Skier,"8""",200'
6436,4/20/2013,Avalanche: Raymond Glade,Salt Lake,Skier,"8""",100'
6437,4/20/2013,Avalanche: Twin Lakes Pass,Salt Lake,Skier,"10""",150'
6438,4/20/2013,Avalanche: Rocky Point,Salt Lake,Natural,"14""",500'
6439,4/20/2013,Avalanche: MacDonalds Draw,Salt Lake,Natural,"6""",40'
6440,4/18/2013,Avalanche: Wolverine Cirque,Salt Lake,Skier,"12""",
6441,4/18/2013,Avalanche: Seeley Canyon,Skyline,Natural,"1""",200'
6442,4/11/2013,Avalanche: Cardiff Pass,Salt Lake,Skier,"9""",60'
6443,4/11/2013,Accident: Kessler Slabs,Salt Lake,Skier,"8""",45'
6444,4/11/2013,Avalanche: Lofty,Uintas,Natural,5',"1,000'"
6445,4/10/2013,Avalanche: West Monitor,Salt Lake,Skier,"10""",30'
6446,4/9/2013,Avalanche: Claytons,Salt Lake,Snowboarder,"10""",175'
6447,4/9/2013,Avalanche: Toledo Bowl,Salt Lake,Skier,"18""",200'
6448,4/9/2013,Avalanche: Grizzly Gulch,Salt Lake,Snowboarder,"9""",30'
6449,4/9/2013,Avalanche: Little Superior,Salt Lake,Natural,2',
6450,4/4/2013,Avalanche: Stairs Gulch,Salt Lake,Natural,,
6451,4/3/2013,Avalanche: Super Bowl,Uintas,Natural,4',"2,500'"
6452,4/2/2013,Avalanche: Cardiff Peak,Salt Lake,Skier,"16""",60'
6453,4/2/2013,Avalanche: Upper Weber Canyon,Uintas,Natural,"10""",50'
6454,4/2/2013,Avalanche: Patsy Marly,Salt Lake,Skier,"12""",50'
6455,4/2/2013,Avalanche: Grizzly Gulch,Salt Lake,Skier,"12""",
6456,3/26/2013,Accident: Birthday Chutes,Salt Lake,Skier,"8""",200'
6457,3/25/2013,Avalanche: Gold Basin,Moab,Snowmobiler,4',175'
6458,3/25/2013,Accident: Superior,Salt Lake,Skier,"18""",60'
6459,3/24/2013,Avalanche: Santiago,Salt Lake,Skier,"15""",100'
6460,3/24/2013,Avalanche: Snake Creek,Provo,Skier,"15""",70'
6461,3/24/2013,Avalanche: Dromedary Peak,Salt Lake,Skier,"21""",100'
6462,3/23/2013,Avalanche: Ant Knolls,Provo,Snow Bike,"4""",50'
6463,3/23/2013,Avalanche: Banana Days,Salt Lake,Skier,"12""",25'
6464,3/23/2013,Avalanche: Little Superior,Salt Lake,Skier,"9""",60'
6465,3/23/2013,Avalanche: Days Headwall,Salt Lake,Skier,"6""",80'
6466,3/23/2013,Avalanche: Tony Grove Lake,Logan,Snowboarder,"16""",50'
6467,3/23/2013,Avalanche: Oingo Boingo,Salt Lake,Skier,"6""",50'
6468,3/23/2013,Avalanche: Catchers Mit,Salt Lake,Skier,"20""",60'
6469,3/23/2013,Avalanche: Meadows,Salt Lake,Skier,"10""",80'
6470,3/23/2013,Avalanche: Flanigans,Salt Lake,Snowboarder,"12""",30'
6471,3/23/2013,Avalanche: West Monitor,Salt Lake,Skier,"22""",40'
6472,3/22/2013,Avalanche: Banana Days,Salt Lake,Skier,10',100'
6473,3/21/2013,Avalanche: Hypodermic Needle,Salt Lake,Natural,"20""",60'
6474,3/21/2013,Avalanche: Key hole,Salt Lake,Skier,"11""",35'
6475,3/21/2013,Avalanche: Pioneer Peak,Salt Lake,Skier,"10""",50'
6476,3/21/2013,Avalanche: White Rock Hollow,Logan,Skier,"12""",70'
6477,3/21/2013,Avalanche: Mill B South,Salt Lake,Natural,"10""",25'
6478,3/20/2013,Avalanche: Upper Days,Salt Lake,Skier,"8""",150'
6479,3/18/2013,Avalanche: Reynolds Pk,Salt Lake,Skier,,
6480,3/18/2013,Avalanche: Moffit Peak,Uintas,Skier,2.5',50'
6481,3/16/2013,Avalanche: Salt Lake,Salt Lake,Natural,3',
6482,3/15/2013,Avalanche: Broads Fork,Salt Lake,Natural,,
6483,3/15/2013,Avalanche: Hank Bell Canyon,Logan,Natural,,
6484,3/15/2013,Avalanche: Beaver Mountain Backside,Logan,Unknown,2',40'
6485,3/15/2013,Avalanche: Lama Peak,Provo,Natural,,40'
6486,3/15/2013,Avalanche: Upper Weber Canyon,Uintas,Skier,2',600'
6487,3/15/2013,Avalanche: Duchesne Ridge,Uintas,Natural,3',80'
6488,3/15/2013,Avalanche: Gargoyles,Salt Lake,Skier,,30'
6489,3/15/2013,Avalanche: Superior,Salt Lake,Natural,,
6490,3/15/2013,Avalanche: Provo Canyon,Provo,Natural,,
6491,3/15/2013,Avalanche: West Monitor,Salt Lake,Natural,3',175'
6492,3/15/2013,Avalanche: Provo Peak,Provo,Skier,"12""",80'
6493,3/14/2013,Avalanche: Logan Canyon,Logan,Natural,2',100'
6494,3/14/2013,Avalanche: Green Canyon,Logan,Natural,,50'
6495,3/13/2013,Avalanche: Spring Creek,Ogden,Unknown,,
6496,3/13/2013,Avalanche: Slide Canyon,Provo,Skier,"6""",40'
6497,3/13/2013,Avalanche: East Banks,Logan,Natural,"18""",200'
6498,3/12/2013,Avalanche: Providence Quarry,Logan,Snowmobiler,"12""",20'
6499,3/11/2013,Avalanche: The Fang,Salt Lake,Skier,"6""",20'
6500,3/10/2013,Avalanche: Geyser Pass,Moab,Natural,3',100'
6501,3/10/2013,Avalanche: Catherine's Pass,Salt Lake,Unknown,"12""",50'
6502,3/10/2013,Avalanche: Superior,Salt Lake,Skier,"4""",80'
6503,3/10/2013,Avalanche: The Fang,Salt Lake,Skier,"6""",10'
6504,3/10/2013,Avalanche: Diving Board,Salt Lake,,,
6505,3/10/2013,Avalanche: West Willow,Salt Lake,Unknown,"15""",100'
6506,3/10/2013,Avalanche: Wolverine,Salt Lake,Skier,,
6507,3/9/2013,Avalanche: Python Chutes,Salt Lake,Skier,,
6508,3/9/2013,Avalanche: Shale Shot,Salt Lake,Skier,"18""",30'
6509,3/9/2013,Avalanche: Alexander Basin,Salt Lake,Snowboarder,2.5',35'
6510,3/9/2013,Avalanche: Little Pine,Salt Lake,Skier,"5""",40'
6511,3/8/2013,Avalanche: Snowslide Jr,Provo,Unknown,,
6512,3/8/2013,Avalanche: Boundary Creek,Uintas,,2',
6513,3/8/2013,Avalanche: Boundary Creek,Uintas,Skier,3',400'
6514,3/6/2013,Avalanche: Ogden,Ogden,Skier,,
6515,3/5/2013,Avalanche: Superior,Salt Lake,Skier,"10""",100'
6516,3/5/2013,Avalanche: Superior,Salt Lake,Skier,"3""",20'
6517,3/5/2013,Avalanche: Little Superior,Salt Lake,Skier,,15'
6518,3/4/2013,Avalanche: Summit Park,Salt Lake,Skier,2.5',175'
6519,3/4/2013,Avalanche: Jaws,Salt Lake,Skier,"8""",50'
6520,3/4/2013,Avalanche: Reynolds Peak,Salt Lake,Snowboarder,"6""",50'
6521,3/4/2013,Avalanche: Superior,Salt Lake,Skier,"16""",150'
6522,3/4/2013,Avalanche: Cardiac Ridge,Salt Lake,Skier,"10""",60'
6523,3/4/2013,Avalanche: Roberts Horn,Provo,Natural,"12""",100'
6524,3/4/2013,Avalanche: Dutch Draw,Salt Lake,Unknown,"8""",40'
6525,3/3/2013,Avalanche: Lower Providence Canyon,Logan,Natural,"16""",125'
6526,3/3/2013,Avalanche: Cardiff Fork,Salt Lake,Skier,"8""",20'
6527,3/3/2013,Avalanche: Rock Canyon,Provo,Unknown,,100'
6528,3/3/2013,Avalanche: Logan Canyon,Logan,Natural,,
6529,3/3/2013,Avalanche: Lost Creek,Provo,Natural,2',150'
6530,3/3/2013,Avalanche: Lost Creek,Provo,Natural,"10""",30'
6531,3/3/2013,Avalanche: North Fork Provo R.,Provo,Natural,"10""",25'
6532,3/2/2013,Avalanche: Main Porter,Salt Lake,Snowboarder,2',30'
6533,3/2/2013,Avalanche: Snowslide Jr,Provo,Natural,"8""",30'
6534,3/2/2013,Avalanche: Big Provo Cirque,Provo,Natural,"8""",50'
6535,3/1/2013,Accident: White Mountain,Skyline,Snowmobiler,2',350'
6536,2/28/2013,Avalanche: Wyatt Couloir,Salt Lake,Natural,"16""",100'
6537,2/26/2013,Avalanche: Shale Shot,Salt Lake,Skier,"12""",40'
6538,2/25/2013,Avalanche: Hellgate,Salt Lake,Skier,"12""",50'
6539,2/25/2013,Avalanche: Toledo Peak,Salt Lake,Skier,,
6540,2/25/2013,Accident: Ephraim Canyon,Skyline,Snowmobiler,3.5',150'
6541,2/25/2013,Avalanche: Silver Creek,Provo,Skier,"8""",50'
6542,2/24/2013,Avalanche: Two Trees,Salt Lake,Skier,,
6543,2/24/2013,Avalanche: Canyons side country,Salt Lake,Skier,"8""",200'
6544,2/24/2013,Avalanche: Tuscarora,Salt Lake,Skier,"18""",100'
6545,2/24/2013,Avalanche: Back Bowls,Salt Lake,Skier,"14""",70'
6546,2/24/2013,Avalanche: Toledo Bowl,Salt Lake,Snowboarder,"10""",150'
6547,2/24/2013,Avalanche: Back Bowls,Salt Lake,Skier,"14""",125'
